"entidad";"nombre";"con";"med";"mad";"pro";"tec";"otr";"bnk"
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL EL PROGRESO";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL TIENTIUL GRANDE 2A. SECCION (AGUA POTABLE)";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL CUCTIEPA";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL ARROYO AGUA AZUL";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL AMERICA LIBRE";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL  LIC. ADOLFO LOPEZ MATEOS";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL EMILIANO ZAPATA";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL EL IXCAN";1;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL LAS MARAVILLAS";1;0;0;0;0;1;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL  EL RETIRO";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL REVOLUCION FIU";2;0;0;0;0;1;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL TZUNUNIL";2;0;0;0;0;0;0
"CHIAPAS";"ZAMORA PICO DE ORO";4;4;0;1;0;1;0
"CHIAPAS";"EL MIRADOR";1;0;0;0;1;0;0
"CHIAPAS";"OJO DE AGUA";2;1;0;0;1;0;0
"CHIAPAS";"SAN ANTONIO COPALAR";1;1;0;0;1;0;0
"CHIAPAS";"CENTRO DE SALUD PANTEPEC";2;3;0;0;0;2;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL JOLJA";2;1;0;0;1;0;0
"CHIAPAS";"CENTRO DE SALUD MARAVILLA TENEJAPA";1;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL YIBELJOJ";2;0;0;0;0;1;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL CRUSILJA";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD RAMOS CUBILETE";2;0;0;0;1;0;0
"CHIAPAS";"CENTRO DE SALUD SAN ISIDRO LAS BANDERAS";2;1;0;0;1;0;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL JOLXIC";2;1;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD MIGUEL ALDAMA";2;1;0;0;0;1;0
"CHIAPAS";"SAN PEDRO EL PUY";0;0;0;0;0;1;0
"CHIAPAS";"CENTRO DE SALUD CON SERVICIOS AMPLIADOS LA INDEPENDENCIA";8;10;2;3;4;13;0
"CHIAPAS";"CENTRO DE SALUD CON SERVICIOS AMPLIADOS IXHUATAN";5;7;1;1;2;5;0
"CHIAPAS";"CENTRO DE SALUD MICROREGIONAL MUCTAHUITZ";2;0;0;0;0;1;0
"CHIAPAS";"CASA DE SALUD PLAN DE RIO AZUL";3;0;0;0;1;0;0
"CHIAPAS";"CENTRO DE SALUD URBANO CHICOASEN";3;3;0;0;1;7;0
"CHIAPAS";"CENTRO DE SALUD EL TRIUNFO 1RA. SECCION CARDONA";0;4;0;0;0;3;0
"CHIAPAS";"CENTRO DE SALUD URBANO PICHUCALCO";0;8;0;3;10;11;0
"CHIAPAS";"EMBARCADERO APIC PAC";0;0;0;0;0;0;0
"CHIAPAS";"LA GLORIA (LA TRANCA)";0;0;0;0;0;0;0
"CHIAPAS";"TIERRA Y LIBERTAD";0;0;0;0;0;0;0
"CHIAPAS";"CENTRO DE SALUD LOS LOTES";0;0;0;0;0;0;0
"CHIAPAS";"CASA DE SALUD LA ALIANZA";0;0;0;0;0;0;0
"CHIAPAS";"CASA DE SALUD ESTRELLA ROJA";0;0;0;0;0;0;0
"CHIAPAS";"CASA DE SALUD SAN JUAN PROGRESO";0;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL AZC- 2,3,4";1;9;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I PROHOGAR";1;4;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN MIGUEL AMANTLA";1;2;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN PEDRO XALPA";1;2;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA CATARINA";2;1;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA INES";1;1;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I TLATILCO";1;3;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I REYNOSA";1;1;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA BARBARA";2;1;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I 23 DE ABRIL";4;5;1;0;0;1;0
"CIUDAD DE MEXICO";"C.S.T-II TEZOZOMOC";10;23;0;10;0;30;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL MARTINEZ BAEZ";13;33;0;10;14;28;0
"CIUDAD DE MEXICO";"C.S.T-II EL ARENAL";13;12;0;7;7;28;0
"CIUDAD DE MEXICO";"C.S.T-III SANTIAGO AHUIZOTLA";10;17;10;6;6;25;0
"CIUDAD DE MEXICO";"C.S.T-III DR. GALO SOBERON Y PARRA";34;47;0;14;12;43;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL COY- 1,2";1;5;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL COY- 5";1;7;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL COY- 4";1;2;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I EJIDOS DE SANTA URSULA";2;2;0;1;0;2;0
"CIUDAD DE MEXICO";"C.S.T-I COPILCO EL ALTO";1;3;0;2;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SANTO DOMINGO PONIENTE";1;1;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I LA CIENEGA";4;6;0;3;0;2;0
"CIUDAD DE MEXICO";"C.S.T-I SANTO DOMINGO ORIENTE";1;3;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II AJUSCO";8;13;3;7;3;16;0
"CIUDAD DE MEXICO";"C.S.T-II SANTA URSULA COAPA";6;11;4;4;4;17;0
"CIUDAD DE MEXICO";"C.S.T-II NAYARITAS";7;14;4;5;0;24;0
"CIUDAD DE MEXICO";"C.S.T-III DR. GUSTAVO A. ROVIROSA PEREZ";26;20;6;14;6;20;0
"CIUDAD DE MEXICO";"C.S.T-III DRA. MARGARITA CHORNE Y SALAZAR";17;24;5;17;8;31;0
"CIUDAD DE MEXICO";"C.S.T-III SAN FRANCISCO CULHUACAN";17;23;6;14;8;28;0
"CIUDAD DE MEXICO";"C.S.T-III CARMEN SERDAN";11;15;12;16;4;25;0
"CIUDAD DE MEXICO";"C.S.T-I ROSA TORRES";2;2;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I MEMETLA";4;3;0;1;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I PALO ALTO";3;3;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I CHIMALPA";4;3;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II ACOPILCO";6;4;0;3;2;14;0
"CIUDAD DE MEXICO";"C.S.T-I SAN MATEO";4;3;0;0;1;3;0
"CIUDAD DE MEXICO";"C.S.T-I EL CHAMIZAL";4;2;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I JARDINES DE LA PALMA";2;0;0;0;0;0;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-III LA NAVIDAD            ";13;15;8;8;2;18;0
"CIUDAD DE MEXICO";"C.S.T-III CUAJIMALPA";13;15;8;8;11;20;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL GAM 7,8";1;4;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL GAM- 2,4";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN JUAN DE ARAGON 6TA. SECCION";2;3;0;1;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I ARBOLEDAS DE CUAUTEPEC";1;2;1;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I CABO BUENA ESPERANZA";1;2;0;0;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I GERTRUDIS SANCHEZ";2;2;0;1;0;2;0
"CIUDAD DE MEXICO";"C.S.T-I SAN JUAN DE ARAGON 1A. SECCION";1;2;1;2;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I LOMAS DE CUAUTEPEC";1;2;1;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-II NARCISO BASSOLS";5;10;2;1;1;18;0
"CIUDAD DE MEXICO";"C.S.T-I COCOYOTES";1;2;1;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I FELIPE BERRIOZABAL";1;2;1;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I MALACATES PONDEROSA";2;3;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I NUEVA ATZACOALCO";1;2;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I TLALPEXCO";2;4;1;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I BARRIO SAN JUAN TICOMAN";4;5;0;0;0;2;0
"CIUDAD DE MEXICO";"C.S.T-I PROVIDENCIA";1;2;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II LA MALINCHE";8;10;3;3;0;19;0
"CIUDAD DE MEXICO";"C.S.T-I CASTILLO GRANDE";1;2;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I COMPOSITORES MEXICANOS";2;3;2;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I DIANA LAURA RIOJAS DE COLOSIO";1;2;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II GERTRUDIS SANCHEZ";6;10;0;7;0;20;0
"CIUDAD DE MEXICO";"C.S.T-II PRADERA";6;13;4;2;1;19;0
"CIUDAD DE MEXICO";"C.S.T-II 25 DE JULIO";5;8;2;0;3;13;0
"CIUDAD DE MEXICO";"C.S.T-I LA PASTORA";4;4;0;0;0;1;0
"CIUDAD DE MEXICO";"C.S.T-II GABRIEL HERNANDEZ";6;11;5;4;2;23;0
"CIUDAD DE MEXICO";"C.S.T-III DR. GABRIEL GARZON COSSA";14;30;5;10;9;25;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL CARDENAS DE LA VEGA";17;39;8;12;17;31;0
"CIUDAD DE MEXICO";"C.S.T-III DR. RAFAEL RAMIREZ SUAREZ";17;28;4;6;13;39;0
"CIUDAD DE MEXICO";"C.S.T-III NUEVA ATZACOALCO";13;21;0;11;5;18;0
"CIUDAD DE MEXICO";"C.S.T-III PALMATITLA";7;19;5;5;7;27;0
"CIUDAD DE MEXICO";"C.S.T-II LA ESMERALDA";8;15;3;12;3;18;0
"CIUDAD DE MEXICO";"C.S.T-II VALLE MADERO";8;13;0;6;6;19;0
"CIUDAD DE MEXICO";"C.S.T-III DR. LUIS MAZZOTTI GALINDO";9;21;3;6;19;34;0
"CIUDAD DE MEXICO";"C.S.T-II RAMOS MILLAN";9;22;2;13;7;33;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL PESQUEIRA";29;28;8;11;16;43;0
"CIUDAD DE MEXICO";"C.S.T-III 2 DE OCTUBRE";10;13;6;10;4;35;0
"CIUDAD DE MEXICO";"C.S.T-III DR. JOSE ZOZAYA";15;29;11;13;14;51;0
"CIUDAD DE MEXICO";"CLINICA DE DISPLACIAS SANTA MARTHA";0;3;0;1;1;5;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZP- 1,4";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZP- 5,8";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZP- 6";1;5;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZP- 3";1;5;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL IZP- 9,10";1;8;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I MARGARITA MAZA DE JUAREZ";3;5;0;0;2;4;0
"CIUDAD DE MEXICO";"C.S.T-I SAN JOSE ACULCO";2;3;0;1;2;1;0
"CIUDAD DE MEXICO";"C.S.T-I APATLACO";2;3;0;1;0;3;0
"CIUDAD DE MEXICO";"C.S.T-I FRANCISCO VILLA";2;3;0;0;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I SAN ANDRES XICOTENCATL";3;4;0;1;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I CAMPESTRE POTRERO";3;4;0;2;0;3;0
"CIUDAD DE MEXICO";"C.S.T-I RENOVACION";3;4;0;1;0;3;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA CRUZ MEYEHUALCO";3;4;0;1;1;3;0
"CIUDAD DE MEXICO";"C.S.T-I LAS PEÑAS";1;2;0;0;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I XALPA";2;2;0;0;1;4;0
"CIUDAD DE MEXICO";"C.S.T-II EJIDO LOS REYES";9;14;4;5;8;17;0
"CIUDAD DE MEXICO";"C.S.T-III DR. GUILLERMO ROMAN Y CARRILLO";26;40;9;15;14;27;0
"CIUDAD DE MEXICO";"C.S.T-III DR. RAFAEL CARRILLO";18;20;0;14;10;21;0
"CIUDAD DE MEXICO";"C.S.T-III DR. FRANCISCO J. BALMIS";14;17;6;10;12;26;0
"CIUDAD DE MEXICO";"C.S.T-III CHINAMPAC DE JUAREZ";12;17;5;10;9;26;0
"CIUDAD DE MEXICO";"C.S.T-III QUETZALCOATL";13;21;3;8;11;19;0
"CIUDAD DE MEXICO";"C.S.T-III SAN ANDRES TOMATLAN";11;15;7;11;8;21;0
"CIUDAD DE MEXICO";"C.S.T-II SAN MIGUEL TEOTONGO";10;15;7;4;6;24;0
"CIUDAD DE MEXICO";"C.S. T-III SANTA MARIA AZTAHUACAN";9;14;6;7;8;28;0
"CIUDAD DE MEXICO";"C.S. T-III SANTIAGO ACAHUALTEPEC";11;18;0;9;5;19;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MAC- 2";1;7;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I TIERRA COLORADA";1;4;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I HEROES DE PADIERNA";1;0;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I AMPLIACION LOMAS DE SAN BERNABE";2;4;0;3;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I EXHACIENDA DE ESLAVA";1;2;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I 1RO. DE MAYO";1;2;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN NICOLAS TOTOLAPAN";2;4;0;2;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II SAN BARTOLO AMEYALCO";8;16;0;1;6;16;0
"CIUDAD DE MEXICO";"C.S.T-III DR. ANGEL DE LA GARZA BRITO";12;21;0;9;7;21;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MLP- 1";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN JUAN TEPENAHUAC";3;3;0;0;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I SAN JERONIMO MIACATLAN";2;3;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN BARTOLOME XICOMULCO";4;5;0;1;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I SAN FRANCISCO TECOXPA";2;3;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN LORENZO TLACOYUCAN";4;5;0;0;1;3;0
"CIUDAD DE MEXICO";"C.S.T-III SAN PABLO OZTOTEPEC";11;14;5;10;5;10;0
"CIUDAD DE MEXICO";"C.S.T-II DR. LUIS A. EROSA LEON";5;11;0;2;4;13;0
"CIUDAD DE MEXICO";"C.S.T-II SANTA ANA TLACOTENCO";5;11;3;2;4;7;0
"CIUDAD DE MEXICO";"C.S.T-II SAN SALVADOR CUAUHTENCO";6;11;1;2;1;8;0
"CIUDAD DE MEXICO";"C.S.T-III DR GASTON MELO";11;15;9;5;12;14;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL AOB- 3,4";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL AOB- 1";1;9;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I TETELPAN";2;3;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II LA CASCADA";5;8;0;2;0;6;0
"CIUDAD DE MEXICO";"C.S.T-I HERON PROAL";3;1;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I AVE REAL";3;4;0;1;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I TARANGO";1;2;0;0;1;0;0
"CIUDAD DE MEXICO";"C.S.T-I PUENTE COLORADO";1;1;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-III DR. IGNACIO MORONES PRIETO";6;11;0;1;8;15;0
"CIUDAD DE MEXICO";"C.S.T-III AMPLIACION PRESIDENTES";9;13;0;3;4;18;0
"CIUDAD DE MEXICO";"C.S.T-III DR. EDUARDO JENNER";7;12;0;4;8;13;0
"CIUDAD DE MEXICO";"C.S.T-III MINAS DE CRISTO";9;12;0;7;2;18;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL ESCONTRIA";11;26;0;7;10;24;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL B. MARQUEZ ESCOBEDO";10;17;0;2;8;24;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL THL- 2";1;7;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II 13 DE SEPTIEMBRE";5;10;1;7;3;12;0
"CIUDAD DE MEXICO";"C.S.T-I ZAPOTITLAN";3;4;0;1;1;4;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-II XUAN ZENTENO CUEVAS SANTA CATARINA YECAHUIZOTL";10;15;1;6;2;13;0
"CIUDAD DE MEXICO";"C.S.T-II AMPLIACION SELENE";4;7;0;4;2;10;0
"CIUDAD DE MEXICO";"CLINICA COMUNITARIA MIXQUIC";9;11;0;6;2;15;0
"CIUDAD DE MEXICO";"C.S.T-III SAN FRANCISCO TLALTENCO";9;1;1;9;2;18;0
"CIUDAD DE MEXICO";"C.S.T-II SAN JOSE";6;7;0;3;5;11;0
"CIUDAD DE MEXICO";"C.S.T-II SAN JUAN IXTAYOPAN";7;14;1;4;2;12;0
"CIUDAD DE MEXICO";"C.S.T-III MIGUEL HIDALGO";9;15;1;10;5;17;0
"CIUDAD DE MEXICO";"C.S.T-II ZAPOTITLA";10;11;0;4;1;16;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL TLP- 1";1;3;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL TLP- 2,3";1;5;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-II HORTENCIA";4;4;2;5;3;5;0
"CIUDAD DE MEXICO";"C.S.T-I MAGDALENA PETLACALCO";1;2;0;0;2;0;0
"CIUDAD DE MEXICO";"C.S.T-I PARRES";2;3;0;1;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I DIF";2;2;0;0;1;1;0
"CIUDAD DE MEXICO";"C.S.T-I TIERRA Y LIBERTAD";3;3;1;0;1;1;0
"CIUDAD DE MEXICO";"C.S.T-I XITLE";2;2;0;0;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I PEDREGAL DE SAN NICOLAS NORTE";3;1;0;0;1;1;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-I PEDREGAL DE SAN NICOLAS SUR";2;3;1;2;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I EJIDOS DE HUIPULCO";4;3;2;0;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I BEKAL";1;2;0;1;1;3;0
"CIUDAD DE MEXICO";"C.S.T-I BOSQUES DEL PEDREGAL";1;2;0;0;2;2;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-III LOMAS DE PADIERNA";6;8;0;3;5;6;0
"CIUDAD DE MEXICO";"C.S.T-II SAN ANDRES TOTOLTEPEC";11;12;5;9;5;14;0
"CIUDAD DE MEXICO";"C.S.T-III DR. DAVID FRAGOSO LIZALDE";9;17;0;9;4;17;0
"CIUDAD DE MEXICO";"C.S.T-III AMPLIACION HIDALGO";15;17;14;7;4;13;0
"CIUDAD DE MEXICO";"C.S.T-III DR. GERARDO VARELA MARISCAL";7;12;0;8;5;14;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-II TOPILEJO      ";6;12;4;5;0;11;0
"CIUDAD DE MEXICO";"C.S.T-III CULTURA MAYA";10;12;9;3;4;12;0
"CIUDAD DE MEXICO";"C.S.T-III DR. JOSE CASTRO VILLAGRANA";19;24;48;9;17;21;0
"CIUDAD DE MEXICO";"C.S.T-III PEDREGAL DE LAS AGUILAS";7;16;7;4;7;8;0
"CIUDAD DE MEXICO";"UNIDAD MEDICA DEL CENTRO VARONIL DE REHABILITACION PSICOSOCIAL";4;11;0;2;0;5;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL XOC- 2";1;3;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I SAN FRANCISCO TLANEPANTLA";1;1;0;1;0;1;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA CECILIA TEPETLAPA";2;3;0;1;0;2;0
"CIUDAD DE MEXICO";"C.S.T-I SAN ANDRES AHUAYUCAN";1;1;0;0;1;2;0
"CIUDAD DE MEXICO";"C.S.T-I SANTA CRUZ XOCHITEPEC";8;5;1;2;1;3;0
"CIUDAD DE MEXICO";"CENTRO DE SALUD T-II SAN LUIS TLAXIALTEMALCO ";7;8;1;4;3;4;0
"CIUDAD DE MEXICO";"C.S.T-II SANTA CRUZ ACALPIXCA";5;9;0;4;3;13;0
"CIUDAD DE MEXICO";"C.S.T-III SAN GREGORIO ATLAPULCO";11;9;7;7;6;19;0
"CIUDAD DE MEXICO";"C.S.T-II SANTA MARIA NATIVITAS";6;7;5;9;4;14;0
"CIUDAD DE MEXICO";"C.S.T-III XOCHIMILCO";14;27;5;14;9;24;0
"CIUDAD DE MEXICO";"C.S.T-III TULYEHUALCO";10;19;5;4;14;19;0
"CIUDAD DE MEXICO";"C.S. T-II SAN MATEO XALPA";10;11;5;5;6;15;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL BJU- 3,4";1;8;0;0;0;1;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL BJU- 1,2";1;9;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL BJU- 5";1;4;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL BJU-4 H3 EN EL HOSPITAL GENERAL DE XOCO";1;5;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-I VALENTIN GOMEZ FARIAS";2;6;0;0;1;1;0
"CIUDAD DE MEXICO";"C.S.T-III MIXCOAC";20;35;10;8;16;29;0
"CIUDAD DE MEXICO";"C.S.T-III PORTALES";22;49;8;22;16;39;0
"CIUDAD DE MEXICO";"CLINICA DE ESPECIALIDADES NO. 4";21;23;0;10;9;28;0
"CIUDAD DE MEXICO";"CLINICA DE ESPECIALIDADES NO. 3";15;13;3;9;6;17;0
"CIUDAD DE MEXICO";"CLINICA DE ESPECIALIDADES NO. 6";14;19;7;11;4;18;0
"CIUDAD DE MEXICO";"CLINICA ESPECIALIZADA CONDESA";28;46;4;39;12;66;0
"CIUDAD DE MEXICO";"CLINICA DE ESPECIALIDADES NO. 2";16;21;6;8;7;24;0
"CIUDAD DE MEXICO";"CLINICA DE ESPECIALIDADES NO. 5";13;17;5;12;5;30;0
"CIUDAD DE MEXICO";"CENTRO DERMATOLOGICO DR. LADISLAO DE LA PASCUA";18;25;28;8;7;50;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL CUH- 2";1;8;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL CUH- 7";1;7;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL CUH- 8";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL CUH- 1";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"JEFATURA DE MEDICINA LEGAL ZONA CENTRO";1;38;0;0;7;5;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DEL JUZGADO CIVICO  33";1;4;0;0;0;0;0
"CIUDAD DE MEXICO";"C.S.T-III SOLEDAD OROZCO DE AVILA CAMACHO";11;14;5;10;4;24;0
"CIUDAD DE MEXICO";"C.S.T-III DR. ATANACIO GARZA RIOS";13;22;8;8;6;29;0
"CIUDAD DE MEXICO";"ESPACIO INTERACTIVO EN SALUD PARA JOVENES IMPULSO";2;1;0;1;2;1;0
"CIUDAD DE MEXICO";"C.S.T-III DR. JOSE MA. RODRIGUEZ";19;21;8;13;8;33;0
"CIUDAD DE MEXICO";"C.S.T-III DR. DOMINGO ORVAÑANOS";10;17;8;8;4;27;0
"CIUDAD DE MEXICO";"C.S.T-III DR. MANUEL DOMINGUEZ";8;13;9;4;5;26;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MIH- 1";1;10;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MIH- 4,5";1;6;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MIH-1 H1 DEL HOSPITAL GENERAL DR. RUBEN LEÑERO";1;8;0;0;0;0;0
"CIUDAD DE MEXICO";"CONSULTORIO MEDICO LEGAL DE LA COORDINACION TERRITORIAL MIH-3 H2 DEL HOSPITAL DE LA CRUZ ROJA";1;7;0;0;0;0;0
"CIUDAD DE MEXICO";"UNIDAD MEDICA DEL CENTRO DE SANCIONES ADMINISTRATIVAS E INTEGRACION SOCIAL";3;17;0;1;0;2;0
